"q1p","q2p","q3p","q4p","q5p","q6p","q7p","q8p","q9p","q10p","q11p","q12p","q13p","q14p","q15p","q17p","q18p","q19p","q20p","ID","true_theta","theta_hat"
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,687,-0.760583645970208,-0.965976368753949
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,688,-0.759737553363302,-0.63968914421261
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689,-0.758265357457006,-0.706874791784085
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,-0.757319981267288,-1.38408609700712
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,692,-0.754985767992473,-0.350217320250629
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,696,-0.747696159710612,0.127949921289908
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,697,-0.744959238841627,-0.595011999789578
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,699,-0.744184615312154,-0.658126081180032
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,700,-0.743447146724232,-0.479063297854821
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,702,-0.742644957490402,-0.812451207216125
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,703,-0.739782060850647,-0.681949336068168
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,704,-0.738784930666373,-0.950653377130039
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,705,-0.737985907680273,-0.360960037337278
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,707,-0.736504842360898,-0.714280006511542
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,-0.733866743239236,-1.38408609700712
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,-0.73113576171672,-0.769596779534891
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,713,-0.728874715909977,-1.0454056232413
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,715,-0.727358144859487,-0.719538246273703
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,717,-0.722628427804801,-1.0454056232413
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,718,-0.72255408804283,-0.814652722533075
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,719,-0.721631922944805,-1.1816763339748
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,721,-0.719630647195626,-0.353530723439523
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722,-0.719194916831408,-0.769596779534891
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,-0.718655534077686,-1.38408609700712
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,-0.716718539782248,-0.941813004725468
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,728,-0.712430400079614,-0.66661708493067
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,729,-0.710999275636783,-1.0454056232413
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,730,-0.710125318668505,-0.74298120890925
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,731,-0.708898639452522,-0.498894931551943
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,733,-0.707425923273924,-0.965976368753949
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,735,-0.705830919131686,-0.524593139996512
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,738,-0.702187963578834,-1.07078812349621
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,739,-0.701935493624828,-0.160727240831227
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,-0.701599745793245,-0.941813004725468
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,-0.701263677101277,-1.38408609700712
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,-0.697897279502128,-1.38408609700712
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,744,-0.697834369383896,-1.0454056232413
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,746,-0.696647897465359,-1.0454056232413
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,748,-0.694398429443046,-0.478303586036879
0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,749,-0.693563547950747,-0.131509894333974
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,-0.693447029688596,-1.38408609700712
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,751,-0.692974945152772,-0.655557111129605
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,752,-0.6923250448498,-0.4233284191164
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753,-0.692250732602921,-1.38408609700712
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,756,-0.688115548777079,-0.54751486668636
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,759,-0.682330611892212,-0.708244048095665
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,761,-0.680399630480052,-0.626524005673801
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,762,-0.67768273379109,-0.950653377130039
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,-0.677235080145406,-1.38408609700712
1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,766,-0.673705088407906,-0.153765028477835
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,-0.67097582387268,-1.38408609700712
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,771,-0.670625560857041,-0.326873884320022
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,772,-0.67059702021587,-0.552690502236206
0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,773,-0.665422492134403,-0.289027500061777
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,775,-0.665235110011069,-0.604310772376245
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,776,-0.66277907239782,-0.878631606779245
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,777,-0.662305351244149,-0.74298120890925
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,778,-0.66212325172486,-0.625046046804061
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,779,-0.661434652306024,-0.365210634256953
1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,780,-0.66141621360625,-0.099858252960247
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,781,-0.661016011281109,-1.0454056232413
1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,783,-0.659586747335963,-0.223949765029502
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,785,-0.653739357875131,-0.362358612653023
0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,786,-0.652027711144392,-0.566964184093068
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,-0.650996048417644,-1.38408609700712
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,788,-0.647431661098043,-0.733961441205149
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,789,-0.646722309674082,-0.950653377130039
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,792,-0.644801193498251,-1.27632974444581
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,793,-0.644570860214509,-0.721063015015314
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,794,-0.64191172707883,-0.261073802476758
0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,795,-0.641909203945498,-0.192992245919933
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,797,-0.639454719255999,-0.63968914421261
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,-0.638290561923182,-0.9674941998325
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,799,-0.637555607324979,-0.74298120890925
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,800,-0.637333063623205,-0.0764864311345779
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,801,-0.637078360308362,-0.452909793572117
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,802,-0.635442976615742,-0.524593139996512
1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,804,-0.633548291217605,-0.270998526774341
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,805,-0.63303209254805,-0.266573389887554
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,806,-0.631426543744057,-0.318811176685858
0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,808,-0.628581448330066,-0.216763223078892
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,809,-0.625594968511042,-0.101479452807382
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,811,-0.624772765729062,-0.829091654088897
1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,812,-0.622145069672157,0.0806596678122142
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,814,-0.6184508557166,-0.435215717439307
1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,815,-0.617978266890044,-0.324880062055321
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,816,-0.617488451459589,-1.1816763339748
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,817,-0.615896078167592,-0.390512068142023
0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,818,-0.615500845828602,0.093322288787013
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,-0.614006163933212,-0.519317666393093
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,822,-0.612178819963856,-0.708244048095665
0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,823,-0.61186186864024,-0.265686936133264
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,824,-0.611678153003886,-0.335661898716921
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,-0.609951775078488,-1.38408609700712
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,827,-0.607978629440138,-0.603287008816335
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,828,-0.607409876485568,-0.604310772376245
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,829,-0.606191941005517,-0.365210634256953
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,830,-0.605635495431728,-0.870466586960888
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,835,-0.604584536603388,-0.714280006511542
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,837,-0.603604419895291,-0.733961441205149
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,838,-0.601714868506922,-0.950653377130039
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,839,-0.60035420098524,-0.505031556808483
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,840,-0.600259744590296,-0.206246203808333
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,841,-0.600031288843746,-0.439923769742124
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,843,-0.596416066215019,-0.658126081180032
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,846,-0.59079779276021,-0.950653377130039
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,848,-0.589903687328263,-0.91726900047319
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851,-0.587572124625579,-0.9674941998325
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,852,-0.587391235723851,-1.0454056232413
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,853,-0.587330904813405,-0.149883423563594
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,854,-0.587162115332312,-0.73864493198207
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,-0.586118733707969,-1.38408609700712
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,856,-0.585430268755081,-0.965976368753949
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,857,-0.583130217547654,-1.07078812349621
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,858,-0.581303936197366,-0.579642283963192
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,859,-0.581034691925465,-0.189257007814368
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,860,-0.577316519354471,-0.0969072744964006
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,863,-0.575824680282092,-0.950653377130039
1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,864,-0.574572699708615,-0.121906368054816
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,867,-0.570323517884641,-0.419198634522465
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869,-0.569787203668591,-0.769596779534891
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,871,-0.569363252947506,-1.27632974444581
1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,873,-0.56731876079509,-0.0729169555389315
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,874,-0.566560443457988,-0.424338606403292
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,875,-0.566138415151952,-0.721063015015314
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,876,-0.565566545224214,-0.584951757580289
0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,877,-0.565188897549257,-0.363308316485146
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,878,-0.564838780195325,-0.545452073321394
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,-0.561230080609687,-1.38408609700712
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,881,-0.561012719291365,-0.474355601570428
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,882,-0.560655433435983,-1.27632974444581
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,886,-0.557010513485155,-0.678671559671372
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,887,-0.556922953569973,-0.442864804735565
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888,-0.556914350711488,-1.38408609700712
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,889,-0.556630161987681,-0.721063015015314
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,891,-0.556231313591878,-0.378432259951186
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893,-0.553571440818877,-1.38408609700712
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,894,-0.552663241451247,-0.573571654951133
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,895,-0.552582478000523,-0.152263301353676
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,896,-0.551440056657184,-0.543468248823196
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,-0.550306267404497,-0.941813004725468
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,900,-0.54857665921954,-0.409814443276916
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,901,-0.547383357232515,-0.419198634522465
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,-0.546653925399997,-0.590412879044032
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,907,-0.541482256596309,-0.52189369881557
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,908,-0.541162149388427,-0.4233284191164
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,909,-0.539288754110425,-0.566853758440236
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,910,-0.538100316037475,-0.708244048095665
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911,-0.538097698628254,-0.941813004725468
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,912,-0.537149938584157,-0.146721160602631
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,914,-0.535858458872289,-0.251451856719482
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,916,-0.534186045389934,-0.457268740331858
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,918,-0.529721775929291,-1.0454056232413
0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,919,-0.527831262958279,-0.14402453671101
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,920,-0.527733077306688,-0.708244048095665
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,924,-0.522909984506948,-0.648502267930678
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,925,-0.522869601674701,-0.513907744910685
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928,-0.520612504104026,-1.38408609700712
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,930,-0.519473044000368,-1.1816763339748
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933,-0.51738805413817,-0.460835426636091
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,934,-0.515849229643973,-0.595011999789578
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,935,-0.513168685386314,-0.328069800305539
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,938,-0.509982365566927,-1.07078812349621
1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,939,-0.508720602493428,-0.0214983398716454
0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,940,-0.506244121972352,-0.21151016880797
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,944,-0.504017192502151,-0.457732907638772
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,-0.503745357356162,-1.38408609700712
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,949,-0.495467992955677,-0.524593139996512
1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,950,-0.49414611908586,-0.278063390864636
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,951,-0.494096325417187,-0.89565909797438
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,952,-0.491352462169763,-0.327390006991176
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,953,-0.491264189676738,-0.253040162117097
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,955,-0.487640791933885,-0.733961441205149
1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,957,-0.486905214539005,0.0651592524184608
1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,959,-0.486522970448849,-0.215635302503453
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,960,-0.486417085681117,-1.0454056232413
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961,-0.4857903229832,-1.38408609700712
1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,965,-0.484153135283453,-0.276978543574448
1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,966,-0.483201514864966,0.0178840686727599
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,967,-0.483065364394044,-0.127840085790516
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,970,-0.4822404121242,-0.417508921756831
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,972,-0.481039939683822,-0.7107856827243
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,-0.480728079327175,-1.38408609700712
0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,974,-0.48041130704229,-0.289788161901927
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,975,-0.480119593963641,-0.419198634522465
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,977,-0.479261995352701,-0.496374320916835
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,979,-0.47667586777642,-1.0454056232413
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,981,-0.473861815735051,-0.490306957301157
1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,983,-0.472657313212604,-0.208163438987874
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984,-0.471678405599398,-0.845346507697311
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,985,-0.47095945302455,-0.52189369881557
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,987,-0.470117411120751,-0.679291882162733
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,988,-0.469468005740736,-1.07078812349621
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,989,-0.466476192925868,-1.07078812349621
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,990,-0.466132196883634,-0.443473649036152
0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,991,-0.466102314008907,-0.281214474406442
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,993,-0.464584392866241,-0.505031556808483
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994,-0.463635493858692,-1.38408609700712
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,996,-0.463236439143553,-0.433738507632197
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,997,-0.461606592123371,-0.126449895713842
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,998,-0.461132141301629,-0.357697059677045
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,999,-0.460569549687863,-0.648502267930678
0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1000,-0.460560574193972,-0.182960152030249
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1001,-0.459777059111625,-0.496715434931057
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1002,-0.459269373743027,-0.337666676400728
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1003,-0.45868083863583,-0.74298120890925
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1004,-0.458585829579203,-0.210587811951406
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1005,-0.457043140243844,-0.814652722533075
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1008,-0.455914359971344,-0.568599490842013
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1010,-0.454714902340171,-0.950653377130039
0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1011,-0.454059850761424,-0.00968148927317646
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1012,-0.453603132364708,-0.186292814249057
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1015,-0.452855392494665,-0.66661708493067
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1017,-0.450926368004696,-0.543468248823196
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1018,-0.450897693066702,-0.132247558792572
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1019,-0.450839312481263,-0.323247501403324
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1021,-0.447716061884911,-0.41426034246299
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1022,-0.447647286848569,-0.344423449014357
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1024,-0.44657908605782,0.0981271999059421
0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1025,-0.446526145508464,-0.235005915725392
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1027,-0.44570764747213,-0.251451856719482
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1031,-0.443735683861618,-0.950653377130039
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1035,-0.441801789323076,-0.417999795887322
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1037,-0.439770882895854,-0.301865783474146
0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1038,-0.438604423473615,-0.288380485830538
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1039,-0.437790029567056,-0.552690502236206
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1040,-0.437345314438618,-0.411126739016538
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1041,-0.437014199911699,-0.498894931551943
0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1042,-0.436875326254272,0.163653129044975
0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1043,-0.436111898788199,-0.0568026549344816
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1044,-0.434495604832246,-0.236823569222675
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1045,-0.434362508404701,-0.545452073321394
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1048,-0.433464786896424,-0.384062183222247
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,-0.432582135139728,-0.769596779534891
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1051,-0.431615745350878,-0.655557111129605
0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1052,-0.431062000545904,-0.183406538137391
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053,-0.43047504330419,-1.38408609700712
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1055,-0.429562592102943,-1.0454056232413
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1057,-0.428662464144143,-0.4233284191164
